State,value,Analog,Category,
TX_Fort Bend,TX_Maverick,good analog,Speciality Crop,
TX_Fort Bend,TX_Starr,good analog,Non Speciality Crop,
TX_Fort Bend,TX_Bee,good analog,Non Speciality Crop,
TX_Frio,TX_Dimmit,good analog,Non Speciality Crop,
TX_Frio,TX_La Salle,good analog,Non Speciality Crop,
TX_Frio,AZ_Yuma,good analog,Speciality Crop,
TX_Frio,TX_McMullen,good analog,Non Speciality Crop,
TX_Frio,CA_Imperial,good analog,Speciality Crop,
TX_Frio,AZ_La Paz,good analog,Non Speciality Crop,
TX_Frio,TX_Maverick,good analog,Speciality Crop,
TX_Frio,TX_Live Oak,good analog,Non Speciality Crop,
TX_Gaines,TX_Crane,good analog,Non Speciality Crop,
TX_Gaines,TX_Concho,good analog,Non Speciality Crop,
TX_Gaines,TX_San Saba,good analog,Speciality Crop,
TX_Gaines,TX_McCulloch,good analog,Non Speciality Crop,
TX_Gaines,TX_Somervell,good analog,Non Speciality Crop,
TX_Gaines,TX_Bosque,good analog,Speciality Crop,
TX_Gaines,TX_Loving,good analog,Non Speciality Crop,
TX_Gaines,TX_Tom Green,good analog,Non Speciality Crop,
TX_Gaines,TX_Johnson,good analog,Non Speciality Crop,
TX_Gaines,TX_Hill,good analog,Non Speciality Crop,
TX_Gillespie,TX_Wilson,good analog,Speciality Crop,
TX_Gillespie,TX_Bexar,good analog,Speciality Crop,
TX_Gillespie,TX_Frio,good analog,Speciality Crop,
TX_Gillespie,TX_Atascosa,good analog,Speciality Crop,
TX_Gillespie,TX_Hays,good analog,Non Speciality Crop,
TX_Gillespie,TX_Caldwell,good analog,Speciality Crop,
TX_Gillespie,TX_Colorado,good analog,Speciality Crop,
TX_Gillespie,TX_Guadalupe,good analog,Speciality Crop,
TX_Gillespie,TX_Uvalde,good analog,Speciality Crop,
TX_Gillespie,TX_Kinney,good analog,Non Speciality Crop,
TX_Glasscock,TX_Milam,good analog,Speciality Crop,
TX_Glasscock,TX_Travis,good analog,Speciality Crop,
TX_Glasscock,TX_Val Verde,good analog,Non Speciality Crop,
TX_Glasscock,TX_Uvalde,good analog,Speciality Crop,
TX_Glasscock,TX_Williamson,good analog,Speciality Crop,
TX_Glasscock,TX_San Saba,good analog,Speciality Crop,
TX_Glasscock,TX_Bell,good analog,Speciality Crop,
TX_Glasscock,TX_Bastrop,good analog,Speciality Crop,
TX_Glasscock,TX_Concho,good analog,Non Speciality Crop,
TX_Glasscock,TX_Falls,good analog,Non Speciality Crop,
TX_Gonzales,TX_La Salle,good analog,Non Speciality Crop,
TX_Gonzales,TX_McMullen,good analog,Non Speciality Crop,
TX_Gonzales,TX_Maverick,good analog,Speciality Crop,
TX_Gonzales,TX_Dimmit,good analog,Non Speciality Crop,
TX_Gonzales,TX_Live Oak,good analog,Non Speciality Crop,
TX_Gonzales,TX_Atascosa,good analog,Speciality Crop,
TX_Gonzales,TX_Frio,good analog,Speciality Crop,
TX_Gonzales,TX_Zavala,good analog,Speciality Crop,
TX_Grayson,TX_Milam,good analog,Speciality Crop,
TX_Grayson,TX_Tarrant,good analog,Non Speciality Crop,
TX_Grayson,TX_Ellis,good analog,Speciality Crop,
TX_Grayson,TX_Hill,good analog,Non Speciality Crop,
TX_Grayson,TX_McLennan,good analog,Non Speciality Crop,
TX_Grayson,TX_Williamson,good analog,Speciality Crop,
TX_Grayson,TX_Travis,good analog,Speciality Crop,
TX_Grayson,TX_Bastrop,good analog,Speciality Crop,
TX_Grayson,TX_Dallas,good analog,Non Speciality Crop,
TX_Grayson,TX_Falls,good analog,Non Speciality Crop,
TX_Guadalupe,TX_McMullen,good analog,Non Speciality Crop,
TX_Guadalupe,TX_Maverick,good analog,Speciality Crop,
TX_Guadalupe,TX_La Salle,good analog,Non Speciality Crop,
TX_Guadalupe,TX_Dimmit,good analog,Non Speciality Crop,
TX_Guadalupe,TX_Live Oak,good analog,Non Speciality Crop,
TX_Guadalupe,TX_Atascosa,good analog,Speciality Crop,
TX_Guadalupe,TX_Frio,good analog,Speciality Crop,
TX_Hale,TX_Haskell,good analog,Non Speciality Crop,
TX_Hale,TX_Stonewall,good analog,Non Speciality Crop,
TX_Hale,TX_Motley,good analog,Non Speciality Crop,
TX_Hale,TX_Fisher,good analog,Non Speciality Crop,
TX_Hale,TX_Throckmorton,good analog,Non Speciality Crop,
TX_Hale,TX_Cottle,good analog,Non Speciality Crop,
TX_Hale,TX_King,good analog,Non Speciality Crop,
TX_Hale,TX_Knox,good analog,Non Speciality Crop,
TX_Hale,TX_Mitchell,good analog,Non Speciality Crop,
TX_Hale,TX_Dawson,good analog,Non Speciality Crop,
TX_Hamilton,TX_Fayette,good analog,Speciality Crop,
TX_Hamilton,TX_Washington,good analog,Speciality Crop,
TX_Hamilton,TX_Wilson,good analog,Speciality Crop,
TX_Hamilton,TX_Gonzales,good analog,Speciality Crop,
TX_Hamilton,TX_Frio,good analog,Speciality Crop,
TX_Hamilton,TX_Bastrop,good analog,Speciality Crop,
TX_Hamilton,TX_Hays,good analog,Non Speciality Crop,
TX_Hamilton,TX_Bell,good analog,Speciality Crop,
TX_Hamilton,TX_Guadalupe,good analog,Speciality Crop,
TX_Hamilton,TX_Atascosa,good analog,Speciality Crop,
TX_Hartley,TX_Hall,good analog,Non Speciality Crop,
TX_Hartley,TX_Donley,good analog,Non Speciality Crop,
TX_Hartley,TX_Terry,good analog,Speciality Crop,
TX_Hartley,TX_Briscoe,good analog,Non Speciality Crop,
TX_Hartley,TX_Motley,good analog,Non Speciality Crop,
TX_Hartley,TX_Yoakum,good analog,Speciality Crop,
TX_Hartley,TX_Hockley,good analog,Non Speciality Crop,
TX_Hartley,TX_Dickens,good analog,Non Speciality Crop,
TX_Hartley,TX_Crosby,good analog,Non Speciality Crop,
TX_Hartley,TX_Collingsworth,good analog,Non Speciality Crop,
TX_Henderson,TX_Wilson,good analog,Speciality Crop,
TX_Henderson,TX_Fayette,good analog,Speciality Crop,
TX_Henderson,TX_Gonzales,good analog,Speciality Crop,
TX_Henderson,TX_Bastrop,good analog,Speciality Crop,
TX_Henderson,TX_Bexar,good analog,Speciality Crop,
TX_Henderson,TX_Atascosa,good analog,Speciality Crop,
TX_Henderson,TX_Guadalupe,good analog,Speciality Crop,
TX_Henderson,TX_Caldwell,good analog,Speciality Crop,
TX_Henderson,TX_Milam,good analog,Speciality Crop,
TX_Henderson,TX_Frio,good analog,Speciality Crop,
TX_Hidalgo,TX_Hidalgo,good analog,Speciality Crop,
TX_Hidalgo,TX_Starr,good analog,Non Speciality Crop,
TX_Hidalgo,TX_Cameron,good analog,Speciality Crop,
TX_Hidalgo,TX_Brooks,good analog,Non Speciality Crop,
TX_Hudspeth,TX_Loving,good analog,Non Speciality Crop,
TX_Hudspeth,TX_Reeves,good analog,Non Speciality Crop,
TX_Hudspeth,TX_Crane,good analog,Non Speciality Crop,
TX_Hudspeth,TX_Terrell,good analog,Non Speciality Crop,
TX_Hudspeth,TX_Midland,good analog,Speciality Crop,
TX_Hudspeth,TX_Val Verde,good analog,Non Speciality Crop,
TX_Hudspeth,TX_Culberson,good analog,Non Speciality Crop,
TX_Hudspeth,TX_Reagan,good analog,Non Speciality Crop,
TX_Hunt,TX_Brazos,good analog,Speciality Crop,
TX_Hunt,TX_Grimes,good analog,Non Speciality Crop,
TX_Hunt,TX_Hill,good analog,Non Speciality Crop,
TX_Hunt,TX_Burleson,good analog,Speciality Crop,
TX_Hunt,TX_Hays,good analog,Non Speciality Crop,
TX_Hunt,TX_Johnson,good analog,Non Speciality Crop,
TX_Hunt,TX_McLennan,good analog,Non Speciality Crop,
TX_Hunt,TX_Tarrant,good analog,Non Speciality Crop,
TX_Hunt,TX_Ellis,good analog,Speciality Crop,
TX_Hunt,TX_Washington,good analog,Speciality Crop,
TX_Lamar,TX_Tarrant,good analog,Non Speciality Crop,
TX_Lamar,TX_Hays,good analog,Non Speciality Crop,
TX_Lamar,TX_Johnson,good analog,Non Speciality Crop,
TX_Lamar,TX_Hill,good analog,Non Speciality Crop,
TX_Lamar,TX_McLennan,good analog,Non Speciality Crop,
TX_Lamar,TX_Caldwell,good analog,Speciality Crop,
TX_Lamar,TX_Dallas,good analog,Non Speciality Crop,
TX_Lamar,TX_Bosque,good analog,Speciality Crop,
TX_Lamar,TX_Robertson,good analog,Speciality Crop,
TX_Lamar,TX_Williamson,good analog,Speciality Crop,
TX_Lamb,TX_Kent,good analog,Non Speciality Crop,
TX_Lamb,TX_King,good analog,Non Speciality Crop,
TX_Lamb,TX_Motley,good analog,Non Speciality Crop,
TX_Lamb,TX_Dickens,good analog,Non Speciality Crop,
TX_Lamb,TX_Garza,good analog,Non Speciality Crop,
TX_Lamb,TX_Scurry,good analog,Non Speciality Crop,
TX_Lamb,TX_Terry,good analog,Speciality Crop,
TX_Lamb,TX_Crosby,good analog,Non Speciality Crop,
TX_Lamb,TX_Cottle,good analog,Non Speciality Crop,
TX_Lamb,TX_Dawson,good analog,Non Speciality Crop,
TX_Lampasas,TX_Frio,good analog,Speciality Crop,
TX_Lampasas,TX_Atascosa,good analog,Speciality Crop,
TX_Lampasas,TX_Wilson,good analog,Speciality Crop,
TX_Lampasas,TX_Zavala,good analog,Speciality Crop,
TX_Lampasas,TX_Fayette,good analog,Speciality Crop,
TX_Lampasas,TX_Maverick,good analog,Speciality Crop,
TX_Lampasas,TX_Hays,good analog,Non Speciality Crop,
TX_Lampasas,TX_Guadalupe,good analog,Speciality Crop,
TX_Lampasas,TX_Bastrop,good analog,Speciality Crop,
TX_Lampasas,TX_Travis,good analog,Speciality Crop,
TX_Lavaca,TX_Dimmit,good analog,Non Speciality Crop,
TX_Lavaca,TX_La Salle,good analog,Non Speciality Crop,
TX_Lavaca,TX_McMullen,good analog,Non Speciality Crop,
TX_Lavaca,TX_Live Oak,good analog,Non Speciality Crop,
TX_Lavaca,TX_Maverick,good analog,Speciality Crop,
TX_Lavaca,AZ_La Paz,good analog,Non Speciality Crop,
TX_Lee,TX_Maverick,good analog,Speciality Crop,
TX_Lee,TX_McMullen,good analog,Non Speciality Crop,
TX_Lee,TX_La Salle,good analog,Non Speciality Crop,
TX_Lee,TX_Dimmit,good analog,Non Speciality Crop,
TX_Lee,TX_Live Oak,good analog,Non Speciality Crop,
TX_Lee,TX_Frio,good analog,Speciality Crop,
TX_Lee,TX_Atascosa,good analog,Speciality Crop,
TX_Lee,TX_Wilson,good analog,Speciality Crop,
TX_Lee,TX_Zavala,good analog,Speciality Crop,
TX_Lubbock,TX_Kent,good analog,Non Speciality Crop,
TX_Lubbock,TX_Jones,good analog,Non Speciality Crop,
TX_Lubbock,TX_Young,good analog,Non Speciality Crop,
TX_Lubbock,TX_Haskell,good analog,Non Speciality Crop,
TX_Lubbock,TX_Fisher,good analog,Non Speciality Crop,
TX_Lubbock,TX_King,good analog,Non Speciality Crop,
TX_Lubbock,TX_Garza,good analog,Non Speciality Crop,
TX_Lubbock,TX_Throckmorton,good analog,Non Speciality Crop,
TX_Lubbock,TX_Stonewall,good analog,Non Speciality Crop,
TX_Lubbock,TX_Scurry,good analog,Non Speciality Crop,
TX_Madison,TX_Atascosa,good analog,Speciality Crop,
TX_Madison,TX_McMullen,good analog,Non Speciality Crop,
TX_Madison,TX_Wilson,good analog,Speciality Crop,
TX_Madison,TX_Fayette,good analog,Speciality Crop,
TX_Madison,TX_La Salle,good analog,Non Speciality Crop,
TX_Madison,TX_Maverick,good analog,Speciality Crop,
TX_Madison,TX_Gonzales,good analog,Speciality Crop,
TX_Madison,TX_Frio,good analog,Speciality Crop,
TX_Madison,TX_Dimmit,good analog,Non Speciality Crop,
TX_Madison,TX_Lavaca,good analog,Speciality Crop,
TX_Matagorda,TX_Brooks,good analog,Non Speciality Crop,
TX_Matagorda,TX_Starr,good analog,Non Speciality Crop,
TX_Matagorda,TX_Hidalgo,good analog,Speciality Crop,
TX_Matagorda,TX_Dimmit,good analog,Non Speciality Crop,
TX_Matagorda,TX_Jim Hogg,good analog,Non Speciality Crop,
TX_Matagorda,TX_Webb,good analog,Non Speciality Crop,
TX_Matagorda,TX_Live Oak,good analog,Non Speciality Crop,
TX_Maverick,AZ_Yuma,good analog,Speciality Crop,
TX_Maverick,CA_Imperial,good analog,Speciality Crop,
TX_Maverick,TX_Dimmit,good analog,Non Speciality Crop,
TX_Maverick,TX_La Salle,good analog,Non Speciality Crop,
TX_Maverick,TX_Starr,good analog,Non Speciality Crop,
TX_Maverick,AZ_La Paz,good analog,Non Speciality Crop,
TX_Maverick,TX_Hidalgo,good analog,Speciality Crop,
TX_Maverick,TX_McMullen,good analog,Non Speciality Crop,
TX_Medina,TX_Dimmit,good analog,Non Speciality Crop,
TX_Medina,TX_La Salle,good analog,Non Speciality Crop,
TX_Medina,TX_McMullen,good analog,Non Speciality Crop,
TX_Medina,TX_Live Oak,good analog,Non Speciality Crop,
TX_Medina,TX_Maverick,good analog,Speciality Crop,
TX_Medina,AZ_Yuma,good analog,Speciality Crop,
TX_Medina,CA_Imperial,good analog,Speciality Crop,
TX_Medina,AZ_La Paz,good analog,Non Speciality Crop,
TX_Medina,TX_Bee,good analog,Non Speciality Crop,
TX_Midland,TX_Uvalde,good analog,Speciality Crop,
TX_Midland,TX_Travis,good analog,Speciality Crop,
TX_Midland,TX_Kinney,good analog,Non Speciality Crop,
TX_Midland,TX_Milam,good analog,Speciality Crop,
TX_Midland,TX_Val Verde,good analog,Non Speciality Crop,
TX_Midland,TX_Bastrop,good analog,Speciality Crop,
TX_Midland,TX_Frio,good analog,Speciality Crop,
TX_Midland,TX_Crane,good analog,Non Speciality Crop,
TX_Midland,TX_Williamson,good analog,Speciality Crop,
TX_Midland,TX_San Saba,good analog,Speciality Crop,
TX_Milam,TX_McMullen,good analog,Non Speciality Crop,
TX_Milam,TX_La Salle,good analog,Non Speciality Crop,
TX_Milam,TX_Maverick,good analog,Speciality Crop,
TX_Milam,TX_Dimmit,good analog,Non Speciality Crop,
TX_Milam,TX_Live Oak,good analog,Non Speciality Crop,
TX_Milam,TX_Atascosa,good analog,Speciality Crop,
TX_Milam,TX_Frio,good analog,Speciality Crop,
TX_Milam,TX_Wilson,good analog,Speciality Crop,
TX_Milam,TX_Bexar,good analog,Speciality Crop,
TX_Montague,TX_Milam,good analog,Speciality Crop,
TX_Montague,TX_Johnson,good analog,Non Speciality Crop,
TX_Montague,TX_Bosque,good analog,Speciality Crop,
TX_Montague,TX_Hill,good analog,Non Speciality Crop,
TX_Montague,TX_Ellis,good analog,Speciality Crop,
TX_Montague,TX_McLennan,good analog,Non Speciality Crop,
TX_Montague,TX_Travis,good analog,Speciality Crop,
TX_Montague,TX_Robertson,good analog,Speciality Crop,
TX_Montague,TX_Bastrop,good analog,Speciality Crop,
TX_Montague,TX_Falls,good analog,Non Speciality Crop,
TX_Navarro,TX_Frio,good analog,Speciality Crop,
TX_Navarro,TX_Maverick,good analog,Speciality Crop,
TX_Navarro,TX_McMullen,good analog,Non Speciality Crop,
TX_Navarro,TX_Atascosa,good analog,Speciality Crop,
TX_Navarro,TX_Wilson,good analog,Speciality Crop,
TX_Navarro,TX_Zavala,good analog,Speciality Crop,
TX_Navarro,TX_Travis,good analog,Speciality Crop,
TX_Navarro,TX_Milam,good analog,Speciality Crop,
TX_Navarro,TX_Bastrop,good analog,Speciality Crop,
TX_Navarro,TX_Guadalupe,good analog,Speciality Crop,
TX_Palo Pinto,TX_Fayette,good analog,Speciality Crop,
TX_Palo Pinto,TX_Bastrop,good analog,Speciality Crop,
TX_Palo Pinto,TX_Gonzales,good analog,Speciality Crop,
TX_Palo Pinto,TX_Washington,good analog,Speciality Crop,
TX_Palo Pinto,TX_Grimes,good analog,Non Speciality Crop,
TX_Palo Pinto,TX_McLennan,good analog,Non Speciality Crop,
TX_Palo Pinto,TX_Bell,good analog,Speciality Crop,
TX_Palo Pinto,TX_Milam,good analog,Speciality Crop,
TX_Palo Pinto,TX_Wilson,good analog,Speciality Crop,
TX_Palo Pinto,TX_Brazos,good analog,Speciality Crop,
TX_Parker,TX_Bastrop,good analog,Speciality Crop,
TX_Parker,TX_Washington,good analog,Speciality Crop,
TX_Parker,TX_Brazos,good analog,Speciality Crop,
TX_Parker,TX_Burleson,good analog,Speciality Crop,
TX_Parker,TX_Fayette,good analog,Speciality Crop,
TX_Parker,TX_Hill,good analog,Non Speciality Crop,
TX_Parker,TX_McLennan,good analog,Non Speciality Crop,
TX_Parker,TX_Bell,good analog,Speciality Crop,
TX_Parker,TX_Guadalupe,good analog,Speciality Crop,
TX_Parker,TX_Grimes,good analog,Non Speciality Crop,
TX_Pecos,TX_Uvalde,good analog,Speciality Crop,
TX_Pecos,TX_Kinney,good analog,Non Speciality Crop,
TX_Pecos,TX_Medina,good analog,Speciality Crop,
TX_Pecos,TX_Frio,good analog,Speciality Crop,
TX_Pecos,TX_Val Verde,good analog,Non Speciality Crop,
TX_Pecos,TX_Zavala,good analog,Speciality Crop,
TX_Pecos,TX_Terrell,good analog,Non Speciality Crop,
TX_Pecos,TX_Crane,good analog,Non Speciality Crop,
TX_Red River,TX_Grimes,good analog,Non Speciality Crop,
TX_Red River,TX_Brazos,good analog,Speciality Crop,
TX_Red River,TX_Johnson,good analog,Non Speciality Crop,
TX_Red River,TX_Madison,good analog,Speciality Crop,
TX_Red River,TX_Burleson,good analog,Speciality Crop,
TX_Red River,TX_Washington,good analog,Speciality Crop,
TX_Red River,TX_Hill,good analog,Non Speciality Crop,
TX_Red River,TX_Navarro,good analog,Speciality Crop,
TX_Red River,TX_Robertson,good analog,Speciality Crop,
TX_Red River,TX_Freestone,good analog,Non Speciality Crop,
TX_Robertson,TX_McMullen,good analog,Non Speciality Crop,
TX_Robertson,TX_La Salle,good analog,Non Speciality Crop,
TX_Robertson,TX_Maverick,good analog,Speciality Crop,
TX_Robertson,TX_Dimmit,good analog,Non Speciality Crop,
TX_Robertson,TX_Frio,good analog,Speciality Crop,
TX_Robertson,TX_Atascosa,good analog,Speciality Crop,
TX_Robertson,TX_Wilson,good analog,Speciality Crop,
TX_Robertson,TX_Live Oak,good analog,Non Speciality Crop,
TX_Robertson,TX_Bexar,good analog,Speciality Crop,
TX_Robertson,TX_Fayette,good analog,Speciality Crop,
TX_San Saba,TX_Atascosa,good analog,Speciality Crop,
TX_San Saba,TX_Wilson,good analog,Speciality Crop,
TX_San Saba,TX_Frio,good analog,Speciality Crop,
TX_San Saba,TX_Fayette,good analog,Speciality Crop,
TX_San Saba,TX_Bastrop,good analog,Speciality Crop,
TX_San Saba,TX_Maverick,good analog,Speciality Crop,
TX_San Saba,TX_Caldwell,good analog,Speciality Crop,
TX_San Saba,TX_Guadalupe,good analog,Speciality Crop,
TX_San Saba,TX_Milam,good analog,Speciality Crop,
TX_San Saba,TX_Bexar,good analog,Speciality Crop,
TX_Smith,TX_Grimes,good analog,Non Speciality Crop,
TX_Smith,TX_Fayette,good analog,Speciality Crop,
TX_Smith,TX_Brazos,good analog,Speciality Crop,
TX_Smith,TX_Washington,good analog,Speciality Crop,
TX_Smith,TX_Gonzales,good analog,Speciality Crop,
TX_Smith,TX_Burleson,good analog,Speciality Crop,
TX_Smith,TX_Atascosa,good analog,Speciality Crop,
TX_Smith,TX_Lavaca,good analog,Speciality Crop,
TX_Smith,TX_Wilson,good analog,Speciality Crop,
TX_Terry,TX_Crane,good analog,Non Speciality Crop,
TX_Terry,TX_Tom Green,good analog,Non Speciality Crop,
TX_Terry,TX_Loving,good analog,Non Speciality Crop,
TX_Terry,TX_Concho,good analog,Non Speciality Crop,
TX_Terry,TX_Reeves,good analog,Non Speciality Crop,
TX_Terry,TX_Palo Pinto,good analog,Speciality Crop,
TX_Terry,TX_Jones,good analog,Non Speciality Crop,
TX_Terry,TX_Mitchell,good analog,Non Speciality Crop,
TX_Terry,TX_Andrews,good analog,Non Speciality Crop,
TX_Terry,TX_Somervell,good analog,Non Speciality Crop,
TX_Travis,TX_Maverick,good analog,Speciality Crop,
TX_Travis,TX_McMullen,good analog,Non Speciality Crop,
TX_Travis,TX_Dimmit,good analog,Non Speciality Crop,
TX_Travis,TX_La Salle,good analog,Non Speciality Crop,
TX_Travis,TX_Live Oak,good analog,Non Speciality Crop,
TX_Travis,TX_Atascosa,good analog,Speciality Crop,
TX_Travis,TX_Frio,good analog,Speciality Crop,
TX_Travis,TX_Zavala,good analog,Speciality Crop,
TX_Travis,TX_Wilson,good analog,Speciality Crop,
TX_Uvalde,TX_Dimmit,good analog,Non Speciality Crop,
TX_Uvalde,TX_La Salle,good analog,Non Speciality Crop,
TX_Uvalde,TX_McMullen,good analog,Non Speciality Crop,
TX_Uvalde,TX_Maverick,good analog,Speciality Crop,
TX_Uvalde,AZ_Yuma,good analog,Speciality Crop,
TX_Uvalde,TX_Live Oak,good analog,Non Speciality Crop,
TX_Uvalde,CA_Imperial,good analog,Speciality Crop,
TX_Uvalde,AZ_La Paz,good analog,Non Speciality Crop,
TX_Van Zandt,TX_Grimes,good analog,Non Speciality Crop,
TX_Van Zandt,TX_Brazos,good analog,Speciality Crop,
TX_Van Zandt,TX_Washington,good analog,Speciality Crop,
TX_Van Zandt,TX_Burleson,good analog,Speciality Crop,
TX_Van Zandt,TX_Bastrop,good analog,Speciality Crop,
TX_Van Zandt,TX_Hill,good analog,Non Speciality Crop,
TX_Van Zandt,TX_McLennan,good analog,Non Speciality Crop,
TX_Van Zandt,TX_Bell,good analog,Speciality Crop,
TX_Van Zandt,TX_Madison,good analog,Speciality Crop,
TX_Van Zandt,TX_Fayette,good analog,Speciality Crop,
TX_Waller,TX_McMullen,good analog,Non Speciality Crop,
TX_Waller,TX_Maverick,good analog,Speciality Crop,
TX_Waller,TX_La Salle,good analog,Non Speciality Crop,
TX_Waller,TX_Dimmit,good analog,Non Speciality Crop,
TX_Waller,TX_Live Oak,good analog,Non Speciality Crop,
TX_Waller,TX_Frio,good analog,Speciality Crop,
TX_Waller,TX_Zavala,good analog,Speciality Crop,
TX_Waller,AZ_La Paz,good analog,Non Speciality Crop,
TX_Waller,TX_Atascosa,good analog,Speciality Crop,
TX_Washington,TX_Maverick,good analog,Speciality Crop,
TX_Washington,TX_McMullen,good analog,Non Speciality Crop,
TX_Washington,TX_La Salle,good analog,Non Speciality Crop,
TX_Washington,TX_Dimmit,good analog,Non Speciality Crop,
TX_Washington,TX_Zavala,good analog,Speciality Crop,
TX_Washington,TX_Frio,good analog,Speciality Crop,
TX_Washington,TX_Atascosa,good analog,Speciality Crop,
TX_Washington,TX_Live Oak,good analog,Non Speciality Crop,
TX_Washington,AZ_Maricopa,good analog,Speciality Crop,
TX_Wharton,TX_Dimmit,good analog,Non Speciality Crop,
TX_Wharton,TX_La Salle,good analog,Non Speciality Crop,
TX_Wharton,TX_McMullen,good analog,Non Speciality Crop,
TX_Wharton,TX_Live Oak,good analog,Non Speciality Crop,
TX_Wharton,TX_Maverick,good analog,Speciality Crop,
TX_Wharton,TX_Bee,good analog,Non Speciality Crop,
TX_Wharton,AZ_La Paz,good analog,Non Speciality Crop,
TX_Willacy,TX_Hidalgo,good analog,Speciality Crop,
TX_Willacy,TX_Cameron,good analog,Speciality Crop,
TX_Willacy,TX_Willacy,good analog,Speciality Crop,
TX_Willacy,TX_Starr,good analog,Non Speciality Crop,
TX_Williamson,TX_McMullen,good analog,Non Speciality Crop,
TX_Williamson,TX_Maverick,good analog,Speciality Crop,
