State,value,Category
TX_San Saba,TX_Atascosa,Speciality Crop
TX_Smith,TX_Atascosa,Speciality Crop
TX_Smith,TX_Fayette,Speciality Crop
TX_Smith,TX_Wilson,Speciality Crop
TX_Smith,TX_Gonzales,Speciality Crop
TX_Smith,TX_McMullen,Non Speciality Crop
TX_Smith,TX_Frio,Speciality Crop
TX_Smith,TX_Maverick,Speciality Crop
TX_Smith,TX_Washington,Speciality Crop
TX_Smith,TX_La Salle,Non Speciality Crop
TX_Smith,TX_Guadalupe,Speciality Crop
TX_Terry,TX_Concho,Non Speciality Crop
TX_Terry,TX_Bosque,Speciality Crop
TX_Terry,TX_Crane,Non Speciality Crop
TX_Terry,TX_Somervell,Non Speciality Crop
TX_Terry,TX_Johnson,Non Speciality Crop
TX_Terry,TX_Hill,Non Speciality Crop
TX_Terry,TX_Jones,Non Speciality Crop
TX_Terry,TX_Young,Non Speciality Crop
TX_Terry,TX_Tom Green,Non Speciality Crop
TX_Terry,TX_McCulloch,Non Speciality Crop
TX_Travis,TX_Dimmit,Non Speciality Crop
TX_Travis,TX_La Salle,Non Speciality Crop
TX_Travis,TX_McMullen,Non Speciality Crop
TX_Travis,TX_Maverick,Speciality Crop
TX_Travis,TX_Live Oak,Non Speciality Crop
TX_Travis,AZ_La Paz,Non Speciality Crop
TX_Travis,TX_Frio,Speciality Crop
TX_Uvalde,TX_Dimmit,Non Speciality Crop
TX_Uvalde,CA_Imperial,Speciality Crop
TX_Uvalde,AZ_Yuma,Speciality Crop
TX_Uvalde,AZ_La Paz,Non Speciality Crop
TX_Uvalde,TX_La Salle,Non Speciality Crop
TX_Uvalde,TX_McMullen,Non Speciality Crop
TX_Uvalde,TX_Live Oak,Non Speciality Crop
TX_Van Zandt,TX_Grimes,Non Speciality Crop
TX_Van Zandt,TX_Brazos,Speciality Crop
TX_Van Zandt,TX_Fayette,Speciality Crop
TX_Van Zandt,TX_Washington,Speciality Crop
TX_Van Zandt,TX_Gonzales,Speciality Crop
TX_Van Zandt,TX_Wilson,Speciality Crop
TX_Van Zandt,TX_Bastrop,Speciality Crop
TX_Van Zandt,TX_Burleson,Speciality Crop
TX_Van Zandt,TX_Atascosa,Speciality Crop
TX_Van Zandt,TX_Guadalupe,Speciality Crop
TX_Waller,TX_Dimmit,Non Speciality Crop
TX_Waller,TX_La Salle,Non Speciality Crop
TX_Waller,TX_McMullen,Non Speciality Crop
TX_Waller,AZ_La Paz,Non Speciality Crop
TX_Waller,TX_Maverick,Speciality Crop
TX_Waller,AZ_Yuma,Speciality Crop
TX_Waller,TX_Live Oak,Non Speciality Crop
TX_Waller,CA_Imperial,Speciality Crop
TX_Waller,AZ_Maricopa,Speciality Crop
TX_Washington,TX_Dimmit,Non Speciality Crop
TX_Washington,TX_La Salle,Non Speciality Crop
TX_Washington,TX_McMullen,Non Speciality Crop
TX_Washington,TX_Maverick,Speciality Crop
TX_Washington,AZ_La Paz,Non Speciality Crop
TX_Washington,AZ_Yuma,Speciality Crop
TX_Washington,AZ_Maricopa,Speciality Crop
TX_Washington,TX_Live Oak,Non Speciality Crop
TX_Wharton,TX_Dimmit,Non Speciality Crop
TX_Wharton,AZ_Yuma,Speciality Crop
TX_Wharton,AZ_La Paz,Non Speciality Crop
TX_Wharton,TX_La Salle,Non Speciality Crop
TX_Wharton,CA_Imperial,Speciality Crop
TX_Wharton,TX_McMullen,Non Speciality Crop
TX_Wharton,TX_Live Oak,Non Speciality Crop
TX_Wharton,TX_Maverick,Speciality Crop
TX_Wharton,AZ_Maricopa,Speciality Crop
TX_Williamson,TX_McMullen,Non Speciality Crop
TX_Williamson,TX_Maverick,Speciality Crop
TX_Williamson,TX_Dimmit,Non Speciality Crop
TX_Williamson,TX_La Salle,Non Speciality Crop
TX_Williamson,TX_Live Oak,Non Speciality Crop
TX_Williamson,TX_Zavala,Speciality Crop
TX_Williamson,TX_Atascosa,Speciality Crop
TX_Williamson,TX_Frio,Speciality Crop
TX_Wilson,TX_Dimmit,Non Speciality Crop
TX_Wilson,TX_La Salle,Non Speciality Crop
TX_Wilson,TX_McMullen,Non Speciality Crop
TX_Wilson,AZ_La Paz,Non Speciality Crop
TX_Wilson,AZ_Yuma,Speciality Crop
TX_Wilson,TX_Live Oak,Non Speciality Crop
TX_Wilson,CA_Imperial,Speciality Crop
TX_Wilson,TX_Maverick,Speciality Crop
TX_Wise,TX_Frio,Speciality Crop
TX_Wise,TX_Atascosa,Speciality Crop
TX_Wise,TX_Wilson,Speciality Crop
TX_Wise,TX_Maverick,Speciality Crop
TX_Wise,TX_Fayette,Speciality Crop
TX_Wise,TX_Bastrop,Speciality Crop
TX_Wise,TX_Milam,Speciality Crop
TX_Wise,TX_Grimes,Non Speciality Crop
TX_Wise,TX_Washington,Speciality Crop
TX_Wise,TX_Caldwell,Speciality Crop
TX_Wood,TX_Grimes,Non Speciality Crop
TX_Wood,TX_Brazos,Speciality Crop
TX_Wood,TX_Guadalupe,Speciality Crop
TX_Wood,TX_Fayette,Speciality Crop
TX_Wood,TX_Bastrop,Speciality Crop
TX_Wood,TX_Milam,Speciality Crop
TX_Wood,TX_Wilson,Speciality Crop
TX_Wood,TX_Gonzales,Speciality Crop
TX_Wood,TX_Washington,Speciality Crop
TX_Wood,TX_Atascosa,Speciality Crop
TX_Yoakum,TX_Concho,Non Speciality Crop
TX_Yoakum,TX_Crane,Non Speciality Crop
TX_Yoakum,TX_Tom Green,Non Speciality Crop
TX_Yoakum,TX_Somervell,Non Speciality Crop
TX_Yoakum,TX_McCulloch,Non Speciality Crop
TX_Yoakum,TX_Loving,Non Speciality Crop
TX_Yoakum,TX_Glasscock,Speciality Crop
TX_Yoakum,TX_Reeves,Non Speciality Crop
TX_Yoakum,TX_Throckmorton,Non Speciality Crop
TX_Yoakum,TX_Young,Non Speciality Crop
TX_Zavala,CA_Imperial,Speciality Crop
TX_Zavala,AZ_Yuma,Speciality Crop
TX_Zavala,TX_Dimmit,Non Speciality Crop
TX_Zavala,AZ_La Paz,Non Speciality Crop
UT_Box Elder,ID_Payette,Speciality Crop
UT_Box Elder,UT_Davis,Speciality Crop
UT_Box Elder,ID_Gem,Non Speciality Crop
UT_Box Elder,UT_Grand,Non Speciality Crop
UT_Box Elder,UT_Weber,Speciality Crop
UT_Box Elder,NV_Churchill,Non Speciality Crop
UT_Box Elder,CA_Inyo,Non Speciality Crop
UT_Box Elder,ID_Canyon,Speciality Crop
UT_Box Elder,ID_Washington,Speciality Crop
UT_Box Elder,CO_Bent,Non Speciality Crop
UT_Davis,NV_Lincoln,Non Speciality Crop
UT_Davis,UT_Davis,Speciality Crop
UT_Davis,AZ_Mohave,Non Speciality Crop
UT_Davis,UT_Salt Lake,Non Speciality Crop
UT_Utah,CA_Inyo,Non Speciality Crop
UT_Utah,UT_Davis,Speciality Crop
UT_Utah,OK_Beaver,Non Speciality Crop
UT_Utah,ID_Payette,Speciality Crop
UT_Utah,ID_Gem,Non Speciality Crop
UT_Utah,KS_Seward,Non Speciality Crop
UT_Utah,ID_Canyon,Speciality Crop
UT_Utah,UT_Grand,Non Speciality Crop
UT_Utah,NV_Lincoln,Non Speciality Crop
UT_Utah,OK_Texas,Non Speciality Crop
UT_Weber,NV_Lincoln,Non Speciality Crop
UT_Weber,UT_Davis,Speciality Crop
UT_Weber,CA_Inyo,Non Speciality Crop
UT_Weber,UT_Weber,Speciality Crop
UT_Weber,OR_Jackson,Speciality Crop
VA_Accomack,MS_Washington,Non Speciality Crop
VA_Accomack,MS_Sunflower,Non Speciality Crop
VA_Accomack,AR_Desha,Non Speciality Crop
VA_Accomack,MS_Humphreys,Non Speciality Crop
VA_Accomack,AR_Arkansas,Non Speciality Crop
VA_Accomack,NC_Currituck,Non Speciality Crop
VA_Accomack,NC_Camden,Non Speciality Crop
VA_Accomack,CA_Los Angeles,Speciality Crop
VA_Albemarle,OK_Johnston,Non Speciality Crop
VA_Albemarle,OK_Bryan,Speciality Crop
VA_Albemarle,AR_Jackson,Non Speciality Crop
VA_Albemarle,AR_Craighead,Non Speciality Crop
VA_Albemarle,AR_Woodruff,Non Speciality Crop
VA_Albemarle,OK_Atoka,Speciality Crop
VA_Albemarle,OK_Marshall,Speciality Crop
VA_Albemarle,OK_Muskogee,Speciality Crop
VA_Albemarle,TX_Grayson,Speciality Crop
VA_Carroll,NC_Rockingham,Non Speciality Crop
VA_Carroll,NC_Guilford,Non Speciality Crop
VA_Fauquier,AR_Jackson,Non Speciality Crop
VA_Fauquier,OK_Muskogee,Speciality Crop
VA_Fauquier,AR_Lawrence,Non Speciality Crop
VA_Fauquier,OK_Okfuskee,Non Speciality Crop
VA_Fauquier,OK_Marshall,Speciality Crop
VA_Fauquier,OK_Bryan,Speciality Crop
VA_Fauquier,OK_Johnston,Non Speciality Crop
VA_Fauquier,AR_Greene,Non Speciality Crop
VA_Fauquier,AR_Independence,Non Speciality Crop
VA_Fauquier,OK_Carter,Speciality Crop
VA_Frederick,AR_Jackson,Non Speciality Crop
VA_Frederick,AR_Greene,Non Speciality Crop
VA_Frederick,AR_Lawrence,Non Speciality Crop
VA_Frederick,OK_Payne,Non Speciality Crop
VA_Frederick,MO_New Madrid,Non Speciality Crop
VA_Frederick,MO_Scott,Non Speciality Crop
VA_Frederick,OK_Tulsa,Speciality Crop
VA_Frederick,OK_Logan,Non Speciality Crop
VA_Frederick,OK_Canadian,Non Speciality Crop
VA_Hanover,OK_Carter,Speciality Crop
VA_Hanover,OK_Marshall,Speciality Crop
VA_Hanover,TX_Grayson,Speciality Crop
VA_Hanover,OK_Bryan,Speciality Crop
VA_Hanover,OK_Johnston,Non Speciality Crop
VA_Hanover,OK_Haskell,Non Speciality Crop
VA_Hanover,TX_Rockwall,Non Speciality Crop
VA_Hanover,TX_Denton,Non Speciality Crop
VA_Hanover,OK_McIntosh,Non Speciality Crop
VA_Hanover,AR_Logan,Non Speciality Crop
VA_Nelson,OK_Coal,Speciality Crop
VA_Nelson,AR_Franklin,Non Speciality Crop
VA_Nelson,AR_Faulkner,Non Speciality Crop
VA_Nelson,OK_Haskell,Non Speciality Crop
VA_Nelson,OK_McIntosh,Non Speciality Crop
VA_Nelson,OK_Atoka,Speciality Crop
VA_Nelson,OK_Bryan,Speciality Crop
VA_Nelson,OK_Johnston,Non Speciality Crop
VA_Nelson,OK_Muskogee,Speciality Crop
VA_Rockingham,OK_Rogers,Speciality Crop
VA_Rockingham,OK_Mayes,Non Speciality Crop
VA_Rockingham,OK_Washington,Non Speciality Crop
VA_Rockingham,OK_Tulsa,Speciality Crop
VA_Rockingham,OK_Cherokee,Speciality Crop
VA_Rockingham,OK_Canadian,Non Speciality Crop
VA_Westmoreland,TX_Rockwall,Non Speciality Crop
VA_Westmoreland,TX_Dallas,Non Speciality Crop
VA_Westmoreland,TX_Tarrant,Non Speciality Crop
VA_Westmoreland,TX_Kaufman,Non Speciality Crop
VA_Westmoreland,AR_Arkansas,Non Speciality Crop
VA_Westmoreland,AR_Jefferson,Speciality Crop
VA_Westmoreland,AR_Lincoln,Non Speciality Crop
VA_Westmoreland,TX_Collin,Speciality Crop
VA_Westmoreland,MS_Sunflower,Non Speciality Crop
VA_Westmoreland,TX_Ellis,Speciality Crop
VT_Addison,UT_Davis,Speciality Crop
VT_Addison,OR_Morrow,Speciality Crop
VT_Addison,WA_Franklin,Speciality Crop
VT_Addison,OR_Jackson,Speciality Crop
VT_Addison,UT_Weber,Speciality Crop
VT_Addison,UT_Salt Lake,Non Speciality Crop
VT_Addison,WA_Benton,Speciality Crop
VT_Addison,WA_Walla Walla,Speciality Crop
VT_Bennington,NJ_Somerset,Non Speciality Crop
WA_Adams,UT_Davis,Speciality Crop
WA_Adams,WA_Walla Walla,Speciality Crop
WA_Adams,WA_Benton,Speciality Crop
WA_Benton,WA_Walla Walla,Speciality Crop
WA_Benton,WA_Benton,Speciality Crop
WA_Benton,UT_Davis,Non Speciality Crop
WA_Benton,OR_Josephine,Speciality Crop
WA_Chelan,OR_Morrow,Non Speciality Crop
WA_Chelan,WA_Franklin,Speciality Crop
WA_Chelan,UT_Davis,Non Speciality Crop
WA_Chelan,WA_Walla Walla,Speciality Crop
WA_Chelan,WA_Benton,Non Speciality Crop
WA_Clark,CA_Alameda,Non Speciality Crop
WA_Clark,CA_El Dorado,Speciality Crop
WA_Clark,CA_Santa Clara,Speciality Crop
WA_Clark,CA_San Benito,Speciality Crop
WA_Clark,OR_Clackamas,Non Speciality Crop
WA_Clark,OR_Douglas,Speciality Crop
WA_Clark,OR_Yamhill,Speciality Crop
WA_Clark,OR_Multnomah,Speciality Crop
WA_Clark,OR_Polk,Speciality Crop
WA_Clark,OR_Linn,Speciality Crop
WA_Cowlitz,OR_Yamhill,Speciality Crop
WA_Cowlitz,CA_Sonoma,Speciality Crop
WA_Cowlitz,OR_Douglas,Speciality Crop
WA_Cowlitz,OR_Multnomah,Speciality Crop
WA_Cowlitz,OR_Clackamas,Speciality Crop
WA_Cowlitz,OR_Marion,Speciality Crop
WA_Cowlitz,OR_Linn,Speciality Crop
WA_Cowlitz,OR_Benton,Speciality Crop
WA_Cowlitz,OR_Polk,Speciality Crop
WA_Franklin,WA_Walla Walla,Speciality Crop
WA_Franklin,WA_Benton,Speciality Crop
WA_Franklin,UT_Davis,Speciality Crop
WA_Franklin,OR_Josephine,Speciality Crop
WA_Grant,UT_Davis,Non Speciality Crop
WA_Grant,WA_Walla Walla,Speciality Crop
WA_Grant,OR_Morrow,Non Speciality Crop
WA_Grant,WA_Franklin,Speciality Crop
WA_Grays Harbor,OR_Multnomah,Speciality Crop
WA_Grays Harbor,OR_Clackamas,Speciality Crop
WA_Grays Harbor,OR_Marion,Non Speciality Crop
WA_Grays Harbor,OR_Linn,Speciality Crop
WA_Grays Harbor,CA_Sonoma,Speciality Crop
WA_King,OR_Multnomah,Speciality Crop
WA_King,OR_Clackamas,Speciality Crop
WA_King,OR_Marion,Speciality Crop
WA_King,WA_Grays Harbor,Speciality Crop
WA_King,OR_Linn,Speciality Crop
WA_King,OR_Lane,Speciality Crop
WA_Kittitas,UT_Davis,Non Speciality Crop
WA_Kittitas,WA_Franklin,Speciality Crop
WA_Kittitas,WA_Adams,Speciality Crop
WA_Kittitas,ID_Canyon,Speciality Crop
WA_Kittitas,WA_Walla Walla,Speciality Crop
WA_Kittitas,WA_Benton,Non Speciality Crop
WA_Kittitas,WA_Grant,Speciality Crop
WA_Lewis,CA_Sonoma,Speciality Crop
WA_Lewis,CA_Alameda,Speciality Crop
WA_Lewis,CA_Santa Clara,Speciality Crop
WA_Lewis,CA_El Dorado,Speciality Crop
WA_Lewis,OR_Clackamas,Speciality Crop
WA_Lewis,OR_Multnomah,Speciality Crop
WA_Lewis,OR_Yamhill,Non Speciality Crop
WA_Lewis,OR_Marion,Non Speciality Crop
WA_Lewis,OR_Linn,Speciality Crop
WA_Lincoln,UT_Davis,Non Speciality Crop
WA_Lincoln,WA_Walla Walla,Speciality Crop
WA_Lincoln,WA_Benton,Speciality Crop
WA_Lincoln,OR_Morrow,Speciality Crop
WA_Lincoln,WA_Franklin,Speciality Crop
WA_Okanogan,UT_Davis,Speciality Crop
WA_Okanogan,WA_Walla Walla,Non Speciality Crop
WA_Okanogan,WA_Benton,Speciality Crop
WA_Okanogan,ID_Canyon,Speciality Crop
WA_Okanogan,WA_Franklin,Speciality Crop
WA_Okanogan,OR_Morrow,Speciality Crop
WA_Okanogan,WA_Adams,Speciality Crop
WA_Okanogan,WA_Grant,Speciality Crop
WA_Pacific,OR_Coos,Speciality Crop
WA_Pacific,OR_Multnomah,Speciality Crop
WA_Pacific,OR_Clackamas,Speciality Crop
WA_Pacific,OR_Curry,Speciality Crop
WA_Pacific,WA_Grays Harbor,Speciality Crop
WA_Pacific,WA_Cowlitz,Speciality Crop
WA_Pierce,OR_Linn,Speciality Crop
WA_Pierce,OR_Multnomah,Speciality Crop
WA_Pierce,OR_Clackamas,Non Speciality Crop
WA_Pierce,WA_Snohomish,Speciality Crop
WA_Pierce,WA_Grays Harbor,Non Speciality Crop
WA_Pierce,WA_King,Speciality Crop
WA_Pierce,WA_Whatcom,Non Speciality Crop
WA_Pierce,OR_Marion,Speciality Crop
WA_Pierce,OR_Lane,Speciality Crop
WA_Skagit,OR_Curry,Speciality Crop
WA_Skagit,WA_Skagit,Non Speciality Crop
WA_Spokane,WA_Walla Walla,Speciality Crop
WA_Walla Walla,WA_Walla Walla,Speciality Crop
WA_Walla Walla,WA_Benton,Speciality Crop
WA_Walla Walla,UT_Davis,Non Speciality Crop
WA_Walla Walla,OR_Josephine,Non Speciality Crop
WA_Walla Walla,CA_Calaveras,Non Speciality Crop
WA_Whatcom,OR_Multnomah,Speciality Crop
WA_Whatcom,OR_Clackamas,Speciality Crop
WA_Whatcom,WA_Snohomish,Non Speciality Crop
WA_Whatcom,WA_Whatcom,Speciality Crop
WA_Whatcom,WA_King,Speciality Crop
WA_Whatcom,WA_Grays Harbor,Non Speciality Crop
WA_Whatcom,OR_Marion,Non Speciality Crop
WA_Yakima,UT_Davis,Non Speciality Crop
WA_Yakima,WA_Benton,Non Speciality Crop
WA_Yakima,WA_Walla Walla,Speciality Crop
WA_Yakima,OR_Morrow,Speciality Crop
WA_Yakima,WA_Franklin,Speciality Crop
,,
,,
,,
,,
,,
,,
,,
,,
WA_Spokane,WA_Garfield,Non Speciality Crop
WA_Spokane,WA_Asotin,Non Speciality Crop
WA_Spokane,OR_Sherman,Non Speciality Crop
,,
WA_Spokane,WA_Columbia,Non Speciality Crop
WA_Spokane,ID_Nez Perce,Non Speciality Crop
,,
WA_Walla Walla,NV_Lincoln,Non Speciality Crop
,,
,,
,,
,,
WA_Whatcom,WA_Thurston,Non Speciality Crop
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
WA_Yakima,NV_Lincoln,Non Speciality Crop
WA_Yakima,UT_Washington,Non Speciality Crop
,,
WA_Yakima,UT_Grand,Non Speciality Crop
WI_Adams,KS_Mitchell,Non Speciality Crop
WI_Adams,KS_Rice,Non Speciality Crop
WI_Adams,OR_Jackson,Speciality Crop
WI_Adams,NE_Sarpy,Non Speciality Crop
WI_Adams,KS_Republic,Non Speciality Crop
WI_Adams,KS_Cloud,Non Speciality Crop
WI_Barron,KS_Mitchell,Non Speciality Crop
WI_Barron,KS_Jewell,Non Speciality Crop
WI_Barron,KS_Smith,Non Speciality Crop
WI_Barron,SD_Charles Mix,Non Speciality Crop
WI_Barron,KS_Republic,Non Speciality Crop
WI_Barron,KS_Ellsworth,Non Speciality Crop
WI_Calumet,UT_Davis,Speciality Crop
WI_Calumet,OR_Jackson,Speciality Crop
WI_Calumet,UT_Weber,Speciality Crop
WI_Calumet,OR_Umatilla,Speciality Crop
WI_Calumet,UT_Washington,Non Speciality Crop
WI_Calumet,KS_Cloud,Non Speciality Crop
WI_Calumet,UT_Salt Lake,Non Speciality Crop
WI_Columbia,KS_Rice,Non Speciality Crop
WI_Columbia,OR_Jackson,Speciality Crop
WI_Columbia,KS_Mitchell,Non Speciality Crop
WI_Columbia,KS_Cloud,Non Speciality Crop
WI_Columbia,KS_Harvey,Non Speciality Crop
WI_Columbia,KS_Kingman,Non Speciality Crop
WI_Columbia,KS_Reno,Non Speciality Crop
WI_Columbia,IA_Madison,Non Speciality Crop
WI_Columbia,NE_Sarpy,Non Speciality Crop
WI_Dane,KS_Rice,Non Speciality Crop
WI_Dane,NE_Sarpy,Non Speciality Crop
WI_Dane,KS_Cloud,Non Speciality Crop
WI_Dane,KS_Kingman,Non Speciality Crop
WI_Dane,KS_Reno,Non Speciality Crop
WI_Dane,KS_McPherson,Non Speciality Crop
WI_Dane,OR_Jackson,Speciality Crop
WI_Dane,KS_Mitchell,Non Speciality Crop
WI_Dane,KS_Ellsworth,Non Speciality Crop
WI_Dane,KS_Harvey,Non Speciality Crop
WI_Dodge,OR_Jackson,Speciality Crop
WI_Dodge,KS_Harvey,Non Speciality Crop
WI_Dodge,KS_Rice,Non Speciality Crop
WI_Dodge,KS_Kingman,Non Speciality Crop
WI_Dodge,NE_Sarpy,Non Speciality Crop
WI_Dodge,UT_Salt Lake,Non Speciality Crop
WI_Dodge,KS_Cloud,Non Speciality Crop
WI_Dodge,KS_Mitchell,Non Speciality Crop
WI_Dodge,UT_Washington,Non Speciality Crop
WI_Dodge,OR_Josephine,Speciality Crop
WI_Door,OR_Jackson,Speciality Crop
WI_Door,WA_Columbia,Non Speciality Crop
WI_Door,NY_Westchester,Non Speciality Crop
WI_Door,OR_Umatilla,Speciality Crop
WI_Door,NJ_Salem,Speciality Crop
WI_Door,WA_Garfield,Non Speciality Crop
WI_Door,OH_Erie,Speciality Crop
WI_Door,OH_Ottawa,Speciality Crop
WI_Door,NJ_Gloucester,Speciality Crop
WI_Dunn,KS_Mitchell,Non Speciality Crop
WI_Dunn,KS_Ellsworth,Non Speciality Crop
WI_Dunn,SD_Douglas,Non Speciality Crop
WI_Dunn,KS_Smith,Non Speciality Crop
WI_Dunn,KS_Rice,Non Speciality Crop
WI_Green Lake,KS_Rice,Non Speciality Crop
WI_Green Lake,OR_Jackson,Speciality Crop
WI_Green Lake,KS_Mitchell,Non Speciality Crop
WI_Green Lake,KS_Cloud,Non Speciality Crop
WI_Green Lake,UT_Davis,Speciality Crop
WI_Green Lake,KS_Kingman,Non Speciality Crop
WI_Green Lake,KS_Reno,Non Speciality Crop
WI_Green Lake,UT_Salt Lake,Non Speciality Crop
WI_Green Lake,UT_Washington,Non Speciality Crop
WI_Green Lake,OR_Josephine,Speciality Crop
WI_Jackson,KS_Mitchell,Non Speciality Crop
WI_Jackson,KS_Smith,Non Speciality Crop
WI_Jackson,KS_Jewell,Non Speciality Crop
WI_Jackson,SD_Charles Mix,Non Speciality Crop
WI_Jackson,KS_Ellsworth,Non Speciality Crop
WI_Jackson,SD_Douglas,Non Speciality Crop
WI_Jefferson,KS_Kingman,Non Speciality Crop
WI_Jefferson,KS_Reno,Non Speciality Crop
WI_Jefferson,UT_Davis,Speciality Crop
WI_Jefferson,KS_Sedgwick,Non Speciality Crop
WI_Jefferson,KS_Harper,Non Speciality Crop
WI_Jefferson,KS_Sumner,Non Speciality Crop
WI_Jefferson,OR_Jackson,Speciality Crop
WI_Jefferson,NE_Sarpy,Non Speciality Crop
WI_Jefferson,KS_Rice,Non Speciality Crop
WI_Jefferson,KS_Brown,Non Speciality Crop
WI_Juneau,KS_Republic,Non Speciality Crop
WI_Juneau,KS_Mitchell,Non Speciality Crop
WI_Juneau,KS_Rice,Non Speciality Crop
WI_Juneau,NE_Sarpy,Non Speciality Crop
WI_Juneau,KS_Jewell,Non Speciality Crop
WI_Juneau,KS_Cloud,Non Speciality Crop
WI_Juneau,KS_Ellsworth,Non Speciality Crop
WI_Kenosha,UT_Washington,Non Speciality Crop
WI_Kenosha,KS_Sedgwick,Non Speciality Crop
WI_Kenosha,OR_Jackson,Speciality Crop
WI_Kenosha,KS_Jefferson,Non Speciality Crop
WI_Kenosha,KS_Atchison,Non Speciality Crop
WI_Kenosha,NY_Westchester,Non Speciality Crop
WI_Kenosha,CT_Fairfield,Non Speciality Crop
WI_Kenosha,UT_Davis,Speciality Crop
WI_Kenosha,PA_Montgomery,Non Speciality Crop
WI_Kenosha,KS_Leavenworth,Non Speciality Crop
WI_Kewaunee,OR_Jackson,Speciality Crop
WI_Kewaunee,OR_Umatilla,Speciality Crop
WI_Kewaunee,WA_Columbia,Non Speciality Crop
WI_Kewaunee,MI_Wayne,Non Speciality Crop
WI_Kewaunee,OH_Erie,Speciality Crop
WI_Kewaunee,OH_Ottawa,Speciality Crop
WI_Kewaunee,NY_Westchester,Non Speciality Crop
WI_Kewaunee,WA_Garfield,Non Speciality Crop
WI_Kewaunee,NJ_Salem,Speciality Crop
WI_Kewaunee,NJ_Gloucester,Speciality Crop
WI_Langlade,NE_Brown,Non Speciality Crop
WI_Langlade,WI_Marquette,Speciality Crop
WI_Langlade,SD_Yankton,Non Speciality Crop
WI_Langlade,NE_Cedar,Non Speciality Crop
WI_Manitowoc,OR_Jackson,Speciality Crop
WI_Manitowoc,NY_Westchester,Non Speciality Crop
WI_Manitowoc,UT_Davis,Speciality Crop
WI_Manitowoc,OH_Erie,Speciality Crop
WI_Manitowoc,WA_Walla Walla,Speciality Crop
WI_Manitowoc,MI_Wayne,Non Speciality Crop
WI_Manitowoc,OH_Ottawa,Speciality Crop
WI_Manitowoc,OR_Umatilla,Speciality Crop
WI_Manitowoc,NJ_Salem,Speciality Crop
WI_Manitowoc,NJ_Gloucester,Speciality Crop
WI_Marathon,SD_Charles Mix,Non Speciality Crop
WI_Marathon,SD_Douglas,Non Speciality Crop
WI_Marathon,OR_Jackson,Speciality Crop
WI_Marathon,UT_Davis,Speciality Crop
WI_Marathon,NE_Brown,Non Speciality Crop
WI_Marathon,SD_Tripp,Non Speciality Crop
WI_Marathon,NE_Pawnee,Non Speciality Crop
WI_Marathon,NE_Johnson,Non Speciality Crop
WI_Marinette,UT_Weber,Speciality Crop
WI_Marinette,OR_Jackson,Speciality Crop
WI_Marinette,UT_Davis,Speciality Crop
WI_Marinette,UT_Salt Lake,Non Speciality Crop
WI_Marinette,SD_Charles Mix,Non Speciality Crop
WI_Marinette,SD_Douglas,Non Speciality Crop
WI_Marinette,OR_Morrow,Speciality Crop
WI_Marquette,KS_Mitchell,Non Speciality Crop
WI_Marquette,KS_Rice,Non Speciality Crop
WI_Marquette,OR_Jackson,Speciality Crop
WI_Marquette,KS_Cloud,Non Speciality Crop
WI_Marquette,KS_Ellsworth,Non Speciality Crop
WI_Marquette,KS_Reno,Non Speciality Crop
WI_Marquette,UT_Weber,Speciality Crop
WI_Marquette,UT_Salt Lake,Non Speciality Crop
WI_Marquette,UT_Davis,Speciality Crop
WI_Marquette,KS_Harvey,Non Speciality Crop
WI_Monroe,KS_Mitchell,Non Speciality Crop
WI_Monroe,KS_Jewell,Non Speciality Crop
WI_Monroe,KS_Republic,Non Speciality Crop
WI_Monroe,NE_Sarpy,Non Speciality Crop
WI_Monroe,KS_Rice,Non Speciality Crop
WI_Oconto,UT_Weber,Speciality Crop
WI_Oconto,OR_Jackson,Speciality Crop
WI_Oconto,UT_Davis,Speciality Crop
WI_Oconto,UT_Salt Lake,Non Speciality Crop
WI_Oconto,SD_Douglas,Non Speciality Crop
WI_Oconto,SD_Charles Mix,Non Speciality Crop
WI_Oconto,WA_Benton,Speciality Crop
WI_Oneida,SD_Yankton,Non Speciality Crop
WI_Oneida,SD_Union,Non Speciality Crop
WI_Oneida,NE_Cedar,Non Speciality Crop
WI_Outagamie,OR_Jackson,Speciality Crop
WI_Outagamie,UT_Davis,Speciality Crop
WI_Outagamie,UT_Weber,Speciality Crop
WI_Outagamie,KS_Cloud,Non Speciality Crop
WI_Outagamie,UT_Salt Lake,Non Speciality Crop
WI_Outagamie,OR_Umatilla,Speciality Crop
WI_Outagamie,KS_Republic,Non Speciality Crop
WI_Outagamie,KS_Atchison,Non Speciality Crop
WI_Polk,KS_Smith,Non Speciality Crop
WI_Polk,KS_Mitchell,Non Speciality Crop
WI_Polk,KS_Jewell,Non Speciality Crop
WI_Polk,KS_Rooks,Non Speciality Crop
WI_Polk,KS_Republic,Non Speciality Crop
WI_Polk,KS_Ellsworth,Non Speciality Crop
WI_Portage,UT_Davis,Speciality Crop
WI_Portage,UT_Weber,Speciality Crop
WI_Portage,OR_Jackson,Speciality Crop
WI_Portage,NE_Johnson,Non Speciality Crop
WI_Portage,KS_Jewell,Non Speciality Crop
WI_Racine,KS_Jefferson,Non Speciality Crop
WI_Racine,KS_Atchison,Non Speciality Crop
WI_Racine,KS_Harvey,Non Speciality Crop
WI_Racine,OR_Jackson,Speciality Crop
